,std_smiles,canonical_smiles,max_phase,oral,parenteral,prodrug,max_phase_num
2745,Cc1ncc(NC(=O)c2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cccnc2)n1,Cc1ncc(NC(=O)c2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cccnc2)n1,3,0,0,0,3
2746,Cc1ncc([N+](=O)[O-])n1CC(O)CCl,Cc1ncc([N+](=O)[O-])n1CC(O)CCl,3,0,0,0,3
2747,Cc1nccn1CCC(C(N)=O)(c1ccccc1)c1ccccc1,Cc1nccn1CCC(C(N)=O)(c1ccccc1)c1ccccc1,3,0,0,0,3
2748,Cc1ncsc1CCCl,Cc1ncsc1CCCl,3,0,0,0,3
2749,Cc1noc2c1-c1ccccc1C(c1ccc(Cl)cc1)=N[C@H]2CC(N)=O,Cc1noc2c1-c1ccccc1C(c1ccc(Cl)cc1)=N[C@H]2CC(N)=O,3,0,0,0,3
2750,Cc1oc(-c2ccccc2)nc1COc1ccc(CO/N=C(\CCC(=O)O)c2ccccc2)cc1,Cc1oc(-c2ccccc2)nc1COc1ccc(CO/N=C(\CCC(=O)O)c2ccccc2)cc1,3,0,0,0,3
2751,Cc1oc(=O)oc1CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)c2n3C(C)S2)CC1,Cc1oc(=O)oc1CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)c2n3C(C)S2)CC1,3,0,0,1,3
2752,Cc1oc(=O)oc1COC(=O)C1=C([C@H]2CCCO2)S[C@@H]2C([C@@H](C)O)C(=O)N12,Cc1oc(=O)oc1COC(=O)C1=C([C@H]2CCCO2)S[C@@H]2[C@@H]([C@@H](C)O)C(=O)N12,3,0,0,1,3
2753,Cc1occc(=O)c1O,Cc1occc(=O)c1O,3,0,0,0,3
2754,Cc1onc(-c2c(F)cccc2Cl)c1C(=O)NC1C(=O)N2C(C(=O)O)C(C)(C)S[C@H]12,Cc1onc(-c2c(F)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,3,0,0,0,3
2755,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,3,0,0,0,3
2756,Clc1ccc2c(N3CCN(CCCN4CCN(c5ccnc6cc(Cl)ccc56)CC4)CC3)ccnc2c1,Clc1ccc2c(N3CCN(CCCN4CCN(c5ccnc6cc(Cl)ccc56)CC4)CC3)ccnc2c1,3,0,0,0,3
2757,Cn1c(/C=C/CO)c(CO)c2c1C(=O)C=C(N1CC1)C2=O,Cn1c(/C=C/CO)c(CO)c2c1C(=O)C=C(N1CC1)C2=O,3,0,0,0,3
2758,Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,3,0,0,0,3
2759,Cn1c(=O)n(-c2ccc(C(C)(C)C#N)cc2)c2c3cc(-c4cnc5ccccc5c4)ccc3ncc21,Cn1c(=O)n(-c2ccc(C(C)(C)C#N)cc2)c2c3cc(-c4cnc5ccccc5c4)ccc3ncc21,3,0,0,0,3
2760,Cn1c(=O)oc2ccc(-c3ccc(C[C@@H](C#N)NC(=O)C4CNCCCO4)cc3)cc21,Cn1c(=O)oc2ccc(-c3ccc(C[C@@H](C#N)NC(=O)[C@@H]4CNCCCO4)cc3)cc21,3,0,0,0,3
2761,Cn1c(C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ncc(Br)cn5)n(C)c4c3)CCC2)nc2ccc(/C=C/C(=O)O)cc21,Cn1c(C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ncc(Br)cn5)n(C)c4c3)CCC2)nc2ccc(/C=C/C(=O)O)cc21,3,0,0,0,3
2762,Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21,Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21,3,0,0,0,3
2763,Cn1c(COP(=O)(NCCBr)NCCBr)cnc1[N+](=O)[O-],Cn1c(COP(=O)(NCCBr)NCCBr)cnc1[N+](=O)[O-],3,0,0,1,3
2764,Cn1c(COc2ccc(Cc3sc(=O)[nH]c3O)cc2)nc2ccccc2c1=O,Cn1c(COc2ccc(CC3SC(=O)NC3=O)cc2)nc2ccccc2c1=O,3,0,0,0,3
2765,Cn1c(NCCN(CCO)CCCc2ccc([N+](=O)[O-])cc2)cc(=O)n(C)c1=O,Cn1c(NCCN(CCO)CCCc2ccc([N+](=O)[O-])cc2)cc(=O)n(C)c1=O,3,0,0,0,3
2766,Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,3,0,0,0,3
2767,Cn1cc(Nc2nccc(N3C[C@H]4CC[C@@H](C3)N4C(=O)C3CC3(F)F)n2)cn1,Cn1cc(Nc2nccc(N3C[C@H]4CC[C@@H](C3)N4C(=O)[C@@H]3CC3(F)F)n2)cn1,3,0,0,0,3
2768,Cn1cc(O)nc1N,CN1CC(=O)NC1=N,3,0,0,0,3
2769,Cn1cc(S(=O)(=O)N2CCC3=Cc4c(cnn4-c4ccc(F)cc4)C[C@]3(C(=O)c3cc(C(F)(F)F)ccn3)C2)cn1,Cn1cc(S(=O)(=O)N2CCC3=Cc4c(cnn4-c4ccc(F)cc4)C[C@]3(C(=O)c3cc(C(F)(F)F)ccn3)C2)cn1,3,0,0,0,3
2770,Cn1cnc(Cn2c(=O)nc(Nc3cc4cn(C)nc4cc3Cl)n(Cc3cc(F)c(F)cc3F)c2=O)n1,Cn1cnc(Cn2c(=O)[nH]/c(=N\c3cc4cn(C)nc4cc3Cl)n(Cc3cc(F)c(F)cc3F)c2=O)n1,3,0,0,0,3
2771,Cn1cnc2c1c(=O)[nH]c(=O)n2C,Cn1cnc2c1c(=O)[nH]c(=O)n2C,3,0,0,0,3
2772,Cn1cncc1[C@@](N)(c1ccc(Cl)cc1)c1ccc2c(c1)c(-c1cccc(Cl)c1)cc(=O)n2C,Cn1cncc1[C@@](N)(c1ccc(Cl)cc1)c1ccc2c(c1)c(-c1cccc(Cl)c1)cc(=O)n2C,3,0,0,0,3
2773,Cn1ncc(Cl)c1-c1cc(C(=O)N[C@H](CN)Cc2cccc(F)c2)sc1Cl,Cn1ncc(Cl)c1-c1cc(C(=O)N[C@H](CN)Cc2cccc(F)c2)sc1Cl,3,0,0,0,3
2774,Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](CO)OC4=O)cc3F)cn2)n1,Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](CO)OC4=O)cc3F)cn2)n1,3,0,0,0,3
2775,F,[F-],3,0,0,0,3
2776,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3,0,0,0,3
2777,FC(F)(F)Oc1ccc(Nc2ccc3cccc(Cl)c3n2)cc1,FC(F)(F)Oc1ccc(Nc2ccc3cccc(Cl)c3n2)cc1,3,0,0,0,3
2778,FC(F)(F)c1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,FC(F)(F)c1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,3,0,0,0,3
2779,FC(F)(F)c1cccc(C2=CCN(CCc3ccc4ccccc4c3)CC2)c1,FC(F)(F)c1cccc(C2=CCN(CCc3ccc4ccccc4c3)CC2)c1,3,0,0,0,3
2780,Fc1cc(F)c(OCc2ccccc2C2CCNCC2)c(F)c1,Fc1cc(F)c(OCc2ccccc2C2CCNCC2)c(F)c1,3,0,0,0,3
2781,Fc1ccc(-c2cncc(CNC[C@H]3CCc4ccccc4O3)c2)cc1,Fc1ccc(-c2cncc(CNC[C@H]3CCc4ccccc4O3)c2)cc1,3,0,0,0,3
2782,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,3,0,0,0,3
2783,Fc1ccc2c(CCNCc3cccc(OCC(F)(F)C(F)F)c3)c[nH]c2c1,Fc1ccc2c(CCNCc3cccc(OCC(F)(F)C(F)F)c3)c[nH]c2c1,3,0,0,0,3
2784,IC(I)I,IC(I)I,3,0,0,0,3
2785,II,II,3,0,0,0,3
2786,Ic1[nH]c(I)c(I)c1I,Ic1[nH]c(I)c(I)c1I,3,0,0,0,3
2787,N#CC(CCN1CCC(C(N)=O)(N2CCCCC2)CC1)(c1ccccc1)c1ccccc1,N#CC(CCN1CCC(C(N)=O)(N2CCCCC2)CC1)(c1ccccc1)c1ccccc1,3,0,0,0,3
2788,N#CC1(c2ccc(NC(=O)c3cccnc3NCc3ccncc3)cc2)CCCC1,N#CC1(c2ccc(NC(=O)c3cccnc3NCc3ccncc3)cc2)CCCC1,3,0,0,0,3
2789,N#CCC1(n2cc(-c3ncnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3ccnc(C(F)(F)F)c3F)CC2)C1,N#CCC1(n2cc(-c3ncnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3ccnc(C(F)(F)F)c3F)CC2)C1,3,0,0,0,3
2790,N#Cc1ccc(N2CCN(Cc3ccc(COc4cccc5c4CN(C4CCC(=O)NC4=O)C5=O)cc3)CC2)c(F)c1,N#Cc1ccc(N2CCN(Cc3ccc(COc4cccc5c4CN([C@H]4CCC(=O)NC4=O)C5=O)cc3)CC2)c(F)c1,3,0,0,0,3
2791,N#Cc1ccc(N2N=C3c4ccc(C(=O)N5CCC(O)CC5)nc4CC[C@@H]3[C@@H]2C2CCCC2)cc1Cl,N#Cc1ccc(N2N=C3c4ccc(C(=O)N5CCC(O)CC5)nc4CC[C@@H]3[C@@H]2C2CCCC2)cc1Cl,3,0,0,0,3
2792,N#Cc1cccc(-c2ccc3ncc(-c4cc(F)cc(F)c4)c(N4CCC(N)CC4)c3c2)c1O,N#Cc1cccc(-c2ccc3ncc(-c4cc(F)cc(F)c4)c(N4CCC(N)CC4)c3c2)c1O,3,0,0,0,3
2793,N=C(N)N=C(N)N,N=C(N)NC(=N)N,3,0,0,0,3
2794,N=C(N)NCCCCCCC(=O)NC(=O)C(O)NCCCCNCCCN,N=C(N)NCCCCCCC(=O)NC(O)C(=O)NCCCCNCCCN,3,0,0,0,3
2795,N=C(N)NCc1cccc(F)c1,N=C(N)NCc1cccc(F)c1,3,0,0,0,3
2796,N=C(N)NCc1cccc([18F])c1,N=C(N)NCc1cccc([18F])c1,3,0,0,0,3
2797,N=C(N)Nc1ccc(C(=O)Oc2ccc3cc(C(=N)N)ccc3c2)cc1,N=C(N)Nc1ccc(C(=O)Oc2ccc3cc(C(=N)N)ccc3c2)cc1,3,0,0,0,3
2798,N=C(N)c1ccc(OCCCOc2ccc(C(=N)N)cc2)cc1,N=C(N)c1ccc(OCCCOc2ccc(C(=N)N)cc2)cc1,3,0,0,0,3
2799,N=C(N)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,N=C(N)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,3,0,0,1,3
2800,NC(=O)C(c1ccccc1)(c1ccc(F)cc1)c1ccc(F)cc1,NC(=O)C(c1ccccc1)(c1ccc(F)cc1)c1ccc(F)cc1,3,0,0,0,3
2801,NC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,NC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,3,0,0,0,3
2802,NC(=O)C1(NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2csc3ccccc23)NC(=O)C2CCNCC2)CCNCC1,NC(=O)C1(NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](Cc2csc3ccccc23)NC(=O)C2CCNCC2)CCNCC1,3,0,0,0,3
2803,NC(=O)C1CC[C@H](c2ccc(OCc3ccccc3F)cc2)N1,NC(=O)[C@@H]1CC[C@H](c2ccc(OCc3ccccc3F)cc2)N1,3,0,0,0,3
2804,NC(=O)CN1CC(O)CC1=O,NC(=O)CN1CC(O)CC1=O,3,0,0,0,3
2805,NC(=O)CN1CCCC1=O,NC(=O)CN1CCCC1=O,3,0,0,0,3
2806,NC(=O)N1c2ccccc2CC(O)c2ccccc21,NC(=O)N1c2ccccc2CC(O)c2ccccc21,3,0,0,0,3
2807,NC(=O)NCCCC(N)C(=O)O,NC(=O)NCCC[C@H](N)C(=O)O,3,0,0,0,3
2808,NC(=O)OC[C@@H](O)c1ccccc1Cl,NC(=O)OC[C@@H](O)c1ccccc1Cl,3,0,0,0,3
2809,NC(=O)c1ccc(I)c([N+](=O)[O-])c1,NC(=O)c1ccc(I)c([N+](=O)[O-])c1,3,0,0,0,3
2810,NC(=O)c1ccc[n+]([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1,NC(=O)c1ccc[n+]([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1,3,0,0,0,3
2811,NC(=O)c1ccn(-c2cnc(NC[C@]3(c4ncccc4F)C[C@H](F)C3)nc2)c1,NC(=O)c1ccn(-c2cnc(NC[C@]3(c4ncccc4F)C[C@H](F)C3)nc2)c1,3,0,0,0,3
2812,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1N,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1N,3,0,0,0,3
2813,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1O,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1O,3,0,0,1,3
2814,NC(=O)c1nnn(Cc2cc(Cl)c(C(=O)c3ccc(Cl)cc3)c(Cl)c2)c1N,NC(=O)c1nnn(Cc2cc(Cl)c(C(=O)c3ccc(Cl)cc3)c(Cl)c2)c1N,3,0,0,0,3
2815,NC(=S)NN=Cc1ncccc1N,NC(=S)N/N=C/c1ncccc1N,3,0,0,0,3
2816,NC(CC(=O)O)C(=O)O,N[C@@H](CC(=O)O)C(=O)O,3,0,0,0,3
2817,NC(CCC(=O)NC(CS(=O)(=O)CCOP(=O)(N(CCCl)CCCl)N(CCCl)CCCl)C(=O)NC(C(=O)O)c1ccccc1)C(=O)O,N[C@@H](CCC(=O)N[C@@H](CS(=O)(=O)CCOP(=O)(N(CCCl)CCCl)N(CCCl)CCCl)C(=O)N[C@@H](C(=O)O)c1ccccc1)C(=O)O,3,0,0,1,3
2818,NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O,N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O,3,0,0,0,3
2819,NC(CCC(=O)O)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,3,0,0,0,3
2820,NC(CCC(=O)O)C(=O)O,N[C@@H](CCC(=O)O)C(=O)O,3,0,0,0,3
2821,NC(CO)(CO)CCc1ccc(Sc2cccc(OCc3ccccc3)c2)cc1Cl,NC(CO)(CO)CCc1ccc(Sc2cccc(OCc3ccccc3)c2)cc1Cl,3,0,0,0,3
2822,NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,3,0,0,0,3
2823,NC(CO)C(=O)O,N[C@H](CO)C(=O)O,3,0,0,0,3
2824,NC(CSCC(=O)O)C(=O)O,N[C@@H](CSCC(=O)O)C(=O)O,3,0,0,0,3
2825,NC(Cc1c[nH]c2ccc(O)cc12)C(=O)O,N[C@@H](Cc1c[nH]c2ccc(O)cc12)C(=O)O,3,0,0,0,3
2826,NC(Cc1ccccc1)C(=O)O,N[C@@H](Cc1ccccc1)C(=O)O,3,0,0,0,3
2827,NC1=N[C@H](O)[C@H]2[C@H]3O[C@]4(O)O[C@@H]([C@@H](O)[C@@]2(N1)[C@@H]4O)[C@]3(O)CO,NC1=N[C@H](O)[C@H]2[C@H]3O[C@]4(O)O[C@@H]([C@@H](O)[C@@]2(N1)[C@@H]4O)[C@]3(O)CO,3,0,0,0,3
2828,NCC(=O)N1C[C@H](NC(=O)c2ccccc2)CC1C(=O)O,NCC(=O)N1C[C@H](NC(=O)c2ccccc2)C[C@H]1C(=O)O,3,0,0,0,3
2829,NCC(=O)Nc1cncc(-c2nn3c(=O)cc(N4CCNCC4)nc3s2)c1,NCC(=O)Nc1cncc(-c2nn3c(=O)cc(N4CCNCC4)nc3s2)c1,3,0,0,0,3
2830,NCCC(=O)NC(Cc1c[nH]cn1)C(=O)O,NCCC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)O,3,0,0,0,3
2831,NCCCC(N)C(=O)O,NCCC[C@H](N)C(=O)O,3,0,0,0,3
2832,NCCCCCC(O)(P(=O)(O)O)P(=O)(O)O,NCCCCCC(O)(P(=O)(O)O)P(=O)(O)O,3,0,0,0,3
2833,NCCCCN,NCCCCN,3,0,0,0,3
2834,NCCCCNCCCN,NCCCCNCCCN,3,0,0,0,3
2835,NCCCS(=O)(=O)O,NCCCS(=O)(=O)O,3,0,0,0,3
2836,NCCN,NCCN,3,0,0,0,3
2837,NCCNC1CCC(CC(=O)N[C@H]2Cc3cccc(C(=O)O)c3OB2O)CC1,NCCNC1CCC(CC(=O)N[C@H]2Cc3cccc(C(=O)O)c3OB2O)CC1,3,0,0,0,3
2838,NCCONC(=O)C1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O,NCCONC(=O)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O,3,0,0,0,3
2839,NCCS(=O)(=O)O,NCCS(=O)(=O)O,3,0,0,0,3
2840,NCC[C@@H](O)c1cccc(OCC2CCCCC2)c1,NCC[C@@H](O)c1cccc(OCC2CCCCC2)c1,3,0,0,0,3
2841,NCCc1c[nH]c2ccc(O)cc12,NCCc1c[nH]c2ccc(O)cc12,3,0,0,0,3
2842,NCCc1ccc(O)cc1,NCCc1ccc(O)cc1,3,0,0,0,3
2843,NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O,NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O,3,0,0,0,3
2844,NC[C@@]1(CC(=O)O)[C@@H]2CC[C@H]3C[C@@H]2[C@@H]1C3,NC[C@@]1(CC(=O)O)[C@@H]2CC[C@H]3C[C@@H]2[C@@H]1C3,3,0,0,0,3
2845,NC[C@H](CC(=O)O)c1ccc(Cl)cc1,NC[C@H](CC(=O)O)c1ccc(Cl)cc1,3,0,0,0,3
2846,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](N)[C@@H](O)[C@@H]1O,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](N)[C@@H](O)[C@@H]1O,3,0,0,0,3
2847,NNc1nnc(NN)c2ccccc12,N/N=c1\[nH][nH]/c(=N\N)c2ccccc12,3,0,0,0,3
2848,NS(=O)(=O)NCCNc1nonc1C(=NO)Nc1ccc(F)c(Br)c1,NS(=O)(=O)NCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,3,0,0,0,3
2849,NS(=O)(=O)OC[C@@H]1C[C@@H](n2ccc3c(N[C@H]4CCc5ccccc54)ncnc32)C[C@@H]1O,NS(=O)(=O)OC[C@@H]1C[C@@H](n2ccc3c(N[C@H]4CCc5ccccc54)ncnc32)C[C@@H]1O,3,0,0,0,3
2850,NS(=O)(=O)c1cc(-c2nn[nH]n2)c(NCc2cccs2)cc1Cl,NS(=O)(=O)c1cc(-c2nnn[nH]2)c(NCc2cccs2)cc1Cl,3,0,0,0,3
2851,NS(=O)(=O)c1ccc(N2CCCCS2(=O)=O)cc1,NS(=O)(=O)c1ccc(N2CCCCS2(=O)=O)cc1,3,0,0,0,3
2852,N[C@@H](CC(=O)N1CCc2c(nc(C(F)(F)F)nc2C(F)(F)F)C1)CN1CC(F)(F)CCC1=O,N[C@@H](CC(=O)N1CCc2c(nc(C(F)(F)F)nc2C(F)(F)F)C1)CN1CC(F)(F)CCC1=O,3,0,0,0,3
2853,N[C@@H](CCS(=O)(=O)O)CSSC[C@@H](N)CCS(=O)(=O)O,N[C@@H](CCS(=O)(=O)O)CSSC[C@@H](N)CCS(=O)(=O)O,3,0,0,1,3
2854,N[C@@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,N[C@@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,3,0,0,0,3
2855,N[C@@H]1CN(c2c(F)cc3c(=O)c(C(=O)O)cn([C@@H]4C[C@@H]4F)c3c2Cl)CC12CC2,N[C@@H]1CN(c2c(F)cc3c(=O)c(C(=O)O)cn([C@@H]4C[C@@H]4F)c3c2Cl)CC12CC2,3,0,0,0,3
2856,N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,3,0,0,0,3
2857,Nc1c(-c2cc(Cc3ccc(COc4ccccn4)cc3)no2)ccc[n+]1COP(=O)([O-])O,Nc1c(-c2cc(Cc3ccc(COc4ccccn4)cc3)no2)ccc[n+]1COP(=O)([O-])O,3,0,0,1,3
2858,Nc1c(Br)cc(Br)cc1CN[C@H]1CC[C@H](O)CC1,Nc1c(Br)cc(Br)cc1CN[C@H]1CC[C@H](O)CC1,3,0,0,0,3
2859,Nc1c(F)ccc2cnc(-n3ccc4ccncc43)cc12,Nc1c(F)ccc2cnc(-n3ccc4ccncc43)cc12,3,0,0,0,3
2860,Nc1c2c(nc3c1CCCC3)CCCC2,Nc1c2c(nc3c1CCCC3)CCCC2,3,0,0,0,3
2861,Nc1cc(C(F)(F)F)c(-c2cc(N3CCOCC3)nc(N3CCOCC3)n2)cn1,Nc1cc(C(F)(F)F)c(-c2cc(N3CCOCC3)nc(N3CCOCC3)n2)cn1,3,0,0,0,3
2862,Nc1cc(Cl)ccc1C(=O)CC(N)C(=O)O,Nc1cc(Cl)ccc1C(=O)CC(N)C(=O)O,3,0,0,1,3
2863,Nc1cc(F)ccc1NC(=O)c1ccc(CNC(=O)/C=C/c2cccnc2)cc1,Nc1cc(F)ccc1NC(=O)c1ccc(CNC(=O)/C=C/c2cccnc2)cc1,3,0,0,0,3
2864,Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1,Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1,3,0,0,0,3
2865,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,3,0,0,0,3
2866,Nc1ccn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]2O)c(=O)n1,Nc1ccn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]2O)c(=O)n1,3,0,0,0,3
2867,Nc1ccn([C@H]2CO[C@@H](CO)S2)c(=O)n1,Nc1ccn([C@H]2CO[C@@H](CO)S2)c(=O)n1,3,0,0,1,3
2868,Nc1ccn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4ccc(=O)[nH]c4=O)[C@H](O)[C@@H]3O)O2)c(=O)n1,Nc1ccn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4ccc(=O)[nH]c4=O)[C@H](O)[C@@H]3O)O2)c(=O)n1,3,0,0,0,3
2869,Nc1n[n+]([O-])c2ccccc2[n+]1[O-],Nc1n[n+]([O-])c2ccccc2[n+]1[O-],3,0,0,0,3
2870,Nc1nc(=O)c2[nH]cnc2[nH]1,Nc1nc2[nH]cnc2c(=O)[nH]1,3,0,0,0,3
2871,Nc1nc(=O)c2c([nH]1)NCC1CN(c3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)CN21,Nc1nc(=O)c2c([nH]1)NCC1CN(c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)CN21,3,0,0,0,3
2872,Nc1nc(=O)c2c([nH]1)NC[C@@H](CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)N2,Nc1nc(=O)c2c([nH]1)NC[C@@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)N2,3,0,0,0,3
2873,Nc1nc(=O)c2c([nH]1)NC[C@@H]1CN(c3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)CN21,Nc1nc2c(c(=O)[nH]1)N1CN(c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)C[C@H]1CN2,3,0,0,0,3
2874,Nc1nc(C(=O)NC(CO)C(=O)O)c(N)nc1C(=O)NC(CO)C(=O)O,Nc1nc(C(=O)N[C@H](CO)C(=O)O)c(N)nc1C(=O)N[C@H](CO)C(=O)O,3,0,0,0,3
2875,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,3,0,0,0,3
2876,Nc1nc(N)nc(Nc2ccc([As]3SCC(CO)S3)cc2)n1,Nc1nc(N)nc(Nc2ccc([As]3SCC(CO)S3)cc2)n1,3,0,0,1,3
2877,Nc1nc(N/N=C/C2CCCCC2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Nc1nc(N/N=C/C2CCCCC2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,3,0,0,0,3
2878,Nc1nc(OCc2ccccc2)c2[nH]cnc2n1,Nc1nc(OCc2ccccc2)c2nc[nH]c2n1,3,0,0,0,3
2879,Nc1ncc2ncn(CC3(OCP(=O)(O)O)CC3)c2n1,Nc1ncc2ncn(CC3(OCP(=O)(O)O)CC3)c2n1,3,0,0,0,3
2880,Nc1ncn([C@H]2C[C@H](OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(=O)[nH]c(N)nc54)C[C@@H]3O)[C@@H](CO)O2)c(=O)n1,Nc1ncn([C@H]2C[C@H](OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(=O)[nH]c(N)nc54)C[C@@H]3O)[C@@H](CO)O2)c(=O)n1,3,0,0,1,3
2881,Nc1ncnc2[nH]cnc12,Nc1[nH]cnc2ncnc1-2,3,0,0,0,3
