molregno,chembl_id,max_phase,canonical_smiles,standard_inchi_key,mw_freebase,molecular_weight,alogp,hba,hbd,psa,rtb,num_ro5_violations,aromatic_rings,heavy_atoms,qed_weighted,np_likeness_score,natural_product,prodrug,ro3_pass,oral,parenteral,topical
1378815,CHEMBL2106545,-1,Br.C[C@H]1[C@H]2CC[C@H]3[C@@H]4CC=C5C[C@@H](N(C)C)CC[C@]5(C)[C@H]4CC[C@]23CN1C,OTCCVPFCVOYYIX-NGCSWESXSA-N,356.6,437.51,4.81,2,0,6.48,1,0,0,26,0.62,2.36,0,0,N,0,0,0
1378816,CHEMBL2106546,-1,CN(C)[C@H]1CCCC[C@@H]1NC(=O)c1ccc(Br)cc1.O=C(O)/C=C\C(=O)O,XHCXKGFNPZETQY-YHPCKPBFSA-N,325.25,441.32,3.05,2,1,32.34,3,0,1,19,0.93,-0.79,0,0,N,0,0,0
1378818,CHEMBL2106548,2,COC(C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O)c1ccc(Cl)c(Cl)c1,JKXQBIZCQJLVOS-GSNLGQFWSA-N,433.31,433.31,2.31,5,2,95.94,5,0,1,27,0.69,0.15,1,0,N,0,0,0
1378819,CHEMBL2106549,2,CC(C)NC(=O)OC1CCN(CCCC(=O)c2ccc(F)cc2)CC1,HJSFDYCHYVGVDC-UHFFFAOYSA-N,350.43,350.43,3.39,4,1,58.64,7,0,1,25,0.77,-1.07,0,0,N,0,0,0
1378820,CHEMBL2106550,2,O=C1CN(/N=C/C=C/c2ccc([N+](=O)[O-])o2)C(=O)N1CO,IKQHXERIXMQWQK-LYTCUFGASA-N,294.22,294.22,0.4,7,1,129.49,5,0,1,21,0.36,-1,0,0,N,0,0,0
1378821,CHEMBL2106551,2,CC(C(=O)O)c1ccc(-c2cn3ccccc3n2)cc1,OJGQFYYLKNCIJD-UHFFFAOYSA-N,266.3,266.3,3.19,3,1,54.6,3,0,3,20,0.79,-1.51,0,0,N,0,0,0
1378822,CHEMBL2106552,-1,CCN(CC)CCOC(=O)c1cccc(-c2ccccc2)c1O.Cl,IBBPBOICXYUQID-UHFFFAOYSA-N,313.4,349.86,3.56,4,1,49.77,7,0,2,23,0.79,-0.53,0,0,N,0,0,0
1378823,CHEMBL2106553,-1,CC(CO)(CO)NCc1cc2c3ccccc3ccc2c2ccccc12.CS(=O)(=O)O,NJWBUDCAWGTQAS-UHFFFAOYSA-N,345.44,441.55,3.98,3,3,52.49,5,0,4,26,0.48,0.13,0,0,N,0,0,0
1378824,CHEMBL2106554,2,CCC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,UBOIMZIXNXGQOH-RTWVSBIPSA-N,508.56,508.56,3.33,7,1,99.13,4,1,0,36,0.58,1.7,0,0,N,0,0,0
1378825,CHEMBL2106555,-1,CC(O)CN1CCN(CC(=O)[O-])CCN(CC(=O)[O-])CCN(CC(=O)[O-])CC1.CC(O)CN1CCN(CC(=O)[O-])CCN(CC(=O)[O-])CCN(CC(=O)[O-])CC1.[Ca+2].[Ca+2].[Ca+2],LIUKFIPDXXYGSI-UHFFFAOYSA-H,404.46,923.11,-2.16,8,4,145.09,8,0,0,28,0.35,-0.43,0,0,N,0,0,0
1378826,CHEMBL2106556,4,CCC1(C2=CCCCC2)C(=O)[N-]C(=O)NC1=O.CCC1(C2=CCCCC2)C(=O)[N-]C(=O)NC1=O.[Ca+2],LQOCSNZFBLPUID-UHFFFAOYSA-L,236.27,510.6,1.25,3,2,75.27,2,0,0,17,0.56,0.47,0,0,N,0,0,0
1378827,CHEMBL2106557,-1,Cl.OC(CNc1ncccn1)c1ccccc1,MEDWIGMHHZRIOP-UHFFFAOYSA-N,215.26,251.72,1.62,4,2,58.04,4,0,2,16,0.81,-1,0,0,N,0,0,0
1378828,CHEMBL2106558,2,Nc1c(-c2cccc(C(F)(F)F)c2)nsc1C(=O)O,KVMCEGAWQYTFKC-UHFFFAOYSA-N,288.25,288.25,3.11,4,2,76.21,2,0,2,19,0.89,-1.59,0,0,N,0,0,0
1378829,CHEMBL2106559,2,CCOC1c2ccccc2C(=O)N(C)c2ccccc21,BLGFGFHRMMDRPC-UHFFFAOYSA-N,267.33,267.33,3.4,2,0,29.54,2,0,2,20,0.83,-0.16,0,0,N,0,0,0
1378830,CHEMBL2106560,2,CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cn2)CC1,AWCAUUQZTXYMPB-UHFFFAOYSA-N,400.39,400.39,2.11,6,1,78.67,3,0,3,29,0.73,-1.3,0,0,N,0,0,0
1378831,CHEMBL2106561,2,CCOC(=O)NNc1ccc(N(CC)CC(C)O)nn1,QLTVVOATEHFXLT-UHFFFAOYSA-N,283.33,283.33,0.76,7,3,99.61,7,0,1,20,0.64,-1.67,0,0,N,0,0,0
1378832,CHEMBL2106562,2,CCOC(=O)C(CC)(C(=O)NCCN(CC)CC)c1ccccc1,RMQKPRRJSKFBRU-UHFFFAOYSA-N,334.46,334.46,2.36,4,1,58.64,10,0,1,24,0.53,-0.89,1,0,N,0,0,0
1378834,CHEMBL2106564,2,CCOC(=O)C1N=C(c2ccccc2F)c2cc(Cl)ccc2N(C(=O)NC)C1=O,PUJLIQLPZOZCOP-UHFFFAOYSA-N,417.82,417.82,2.93,5,1,88.07,3,0,2,29,0.61,-0.82,0,0,N,0,0,0
1378835,CHEMBL2106565,2,CC(=O)Nc1c(Br)c(C(=O)O)c(Br)c(C(=O)NCCO)c1Br,HGWOCGUIQUERSN-UHFFFAOYSA-N,502.94,502.94,2.35,4,4,115.73,5,1,1,22,0.49,-0.44,0,0,N,0,0,0
1378837,CHEMBL2106567,2,CCCCCCCC/C=C/CCCCCCCCN.F,QGSCPWWHMSCFOV-RRABGKBLSA-N,267.5,287.51,5.98,1,1,26.02,15,1,0,19,0.29,0.85,0,0,N,0,0,0
1378838,CHEMBL2106568,-1,C#CCN/C(=N\C#N)NCCSCc1nc[nH]c1C.Cl,BHEZOMBVJJYAFT-UHFFFAOYSA-N,276.37,312.83,0.6,4,3,88.89,6,0,1,19,0.23,-1.83,0,0,N,0,0,0
1378839,CHEMBL2106569,-1,Cl.O=C(OCCN1CCCCC1)C(c1ccccc1)N1CCCCC1,CTKRMKMQQLEWMP-UHFFFAOYSA-N,330.47,366.93,3.24,4,0,32.78,6,0,1,24,0.75,-1.1,0,0,N,0,0,0
1378840,CHEMBL2106570,2,CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1.[Br-],DKMVJQCQTCLYIF-UHFFFAOYSA-M,342.46,422.36,2.95,3,1,46.53,8,0,2,25,0.59,-0.1,0,0,N,0,0,0
1378841,CHEMBL2106571,2,C[C@]12CC[C@H]3[C@@H](CCC4=C(Cl)C(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,KCZCIYZKSLLNNH-FBPKJDBXSA-N,322.88,322.88,4.45,2,1,37.3,0,0,0,22,0.72,2.24,1,0,N,0,0,0
1378842,CHEMBL2106572,2,Cc1ccc(N2CCNCC2)c(S(=O)(=O)O)c1,DCDFLGVJWQIRGH-UHFFFAOYSA-N,256.33,256.33,0.65,4,2,69.64,2,0,1,17,0.76,-1.1,1,0,N,0,0,0
1378843,CHEMBL2106573,2,CCN(CC)C(C)C=C(c1cccs1)c1cccs1,CBYWMRHUUVRIAF-UHFFFAOYSA-N,291.49,291.49,4.97,3,0,3.24,6,0,2,19,0.73,-0.83,1,0,N,0,0,0
1378844,CHEMBL2106574,-1,CN(C)[C@@H](CCOc1cccc2ccccc12)c1ccccc1.Cl,IHWDIQRWYNMKFM-BDQAORGHSA-N,305.42,341.88,4.91,2,0,12.47,6,0,3,23,0.64,-0.49,0,0,N,0,0,0
1378845,CHEMBL2106575,2,CCCCCCCCCCCCCCCCCCN(CCO)CCCN(CCO)CCO.F.F,ZVVSSOQAYNYNPP-UHFFFAOYSA-N,458.77,498.78,5.22,5,3,67.17,27,1,0,32,0.15,-0.25,0,0,N,0,0,0
1378848,CHEMBL2106578,2,COc1cc(NC(C)CCCN/C(C)=C2\CCOC2=O)c2ncccc2c1,ADCOUXIGWFEYJP-OBGWFSINSA-N,369.47,369.47,3.63,6,2,72.48,8,0,2,27,0.42,-0.37,0,0,N,0,0,0
1378849,CHEMBL2106579,-1,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)([O-])OP(=O)([O-])O)[C@@H](O)[C@H]1O.[Na+].[Na+],TTWYZDPBDWHJOR-IDIVVRGQSA-L,507.18,551.15,-1.63,14,7,279.13,8,3,2,31,0.2,1.34,1,0,N,0,0,0
1378850,CHEMBL2106580,2,CC(=O)OC(C)C(=O)OCC[N+](C)(C)C.CC(=O)OC(C)C(=O)OCC[N+](C)(C)C.O=S(=O)([O-])c1cccc2c(S(=O)(=O)[O-])cccc12,HELVYVGHOJPCEV-UHFFFAOYSA-L,218.27,722.83,0.19,4,0,52.6,5,0,0,15,0.49,0.66,0,0,N,0,0,0
1378851,CHEMBL2106581,2,CC(C)(Oc1ccc(C(O)c2ccc(Cl)cc2)cc1)C(=O)O,ASDCLYXOQCGHNT-UHFFFAOYSA-N,320.77,320.77,3.66,3,2,66.76,5,0,2,22,0.88,-0.24,1,0,N,0,0,0
1378852,CHEMBL2106582,2,CC(C)(Oc1ccc(Cl)cc1)C(=O)OC(COC(=O)c1cccnc1)COC(=O)c1cccnc1,BFYRHDVAEJIBON-UHFFFAOYSA-N,498.92,498.92,3.91,9,0,113.91,10,0,3,35,0.3,-0.34,0,0,N,0,0,0
1378853,CHEMBL2106583,2,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1.[Br-],GXDDWKSWODZCSV-UHFFFAOYSA-M,326.42,406.32,2.31,3,1,46.53,4,0,2,24,0.69,0.22,0,0,N,0,0,0
1378855,CHEMBL2106585,2,C/C=C/C=N\NC(=O)c1ccncc1,YLWYNCPRXFCNLQ-OBBGFGQDSA-N,189.22,189.22,1.37,3,1,54.35,3,0,1,14,0.58,-1.35,0,0,Y,0,0,0
1378856,CHEMBL2106586,2,C/C(=C1\CCOC(=O)S1)N(C=O)Cc1cnc(C)nc1N,LLJDJQYGZBQFIF-FLIBITNWSA-N,308.36,308.36,1.83,7,1,98.41,4,0,1,21,0.67,-0.1,0,0,N,0,0,0
1378859,CHEMBL2106589,2,CCCCCCCCCCCCCCCCCCCCCC(=O)Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,SAMRUMKYXPVKPA-VFKOLLTISA-N,565.8,565.8,5.62,8,4,133.91,23,2,1,40,0.13,0.32,1,0,N,0,0,0
1378860,CHEMBL2106590,2,CN(C)CCOC(=O)CCC1CCCCC1,MPOYJPINNSIHAK-UHFFFAOYSA-N,227.35,227.35,2.45,3,0,29.54,6,0,0,16,0.65,-0.27,0,0,N,0,0,0
1378861,CHEMBL2106591,-1,Cl.OC(c1ccccc1)(c1ccccc1)C1CC1c1ccncc1,ZKNXZJZQQIQXOD-UHFFFAOYSA-N,301.39,337.85,4.12,2,1,33.12,4,0,3,23,0.79,-0.1,0,0,N,0,0,0
1378862,CHEMBL2106592,-1,CCCCN/C(=N\CC)NC(=N)N.Cl,KGKMETLQCMSQNT-UHFFFAOYSA-N,185.28,221.74,0.24,2,4,86.29,4,0,0,13,0.29,-0.64,0,0,N,0,0,0
1378863,CHEMBL2106593,2,CC(=O)Oc1c(Br)cc(Cl)cc1C(=S)Nc1ccc(Br)cc1,NRFGEDASJHBPPN-UHFFFAOYSA-N,463.58,463.58,5.58,3,1,38.33,3,1,2,22,0.37,-0.92,0,0,N,0,0,0
1378864,CHEMBL2106594,2,COc1ccc(C(=O)/C(Br)=C\C(=O)O)cc1,UPZFHUODAYGHDZ-RMKNXTFCSA-N,285.09,285.09,2.24,3,1,63.6,4,0,1,16,0.68,0.01,0,0,N,0,0,0
1378865,CHEMBL2106595,-1,CC(C)c1ccccc1OCC1=NCCN1.Cl,BNEFCDXWSZCUGA-UHFFFAOYSA-N,218.3,254.76,2.19,3,1,33.62,4,0,1,16,0.84,-0.47,0,0,N,0,0,0
1378866,CHEMBL2106596,2,C[S+]([O-])CC(=O)c1ccccn1,DSWLRNLRVBAVFC-UHFFFAOYSA-N,183.23,183.23,0.64,3,0,53.02,3,0,1,12,0.51,-0.96,0,0,Y,0,0,0
1378868,CHEMBL2106598,-1,O=C([O-])CN1C(=O)c2cccc3cccc(c23)C1=O.[Na+],FKZUETPACPDEAD-UHFFFAOYSA-M,255.23,277.21,1.52,3,1,74.68,2,0,2,19,0.83,-0.57,0,0,N,0,0,0
1378869,CHEMBL2106599,2,O=C(O)CC(C(=O)O)C(P(=O)(O)O)P(=O)(O)O,LDTZSTJLVYBEKB-UHFFFAOYSA-N,292.07,292.07,-1.16,4,6,189.66,6,1,0,17,0.33,0.65,0,0,N,0,0,0
1378870,CHEMBL2106600,2,O=C1CN(/N=C/c2ccc(-c3ccc(Cl)c(Cl)c3)o2)C(=O)N1,HIQONTNPQNNMST-UBKPWBPPSA-N,338.15,338.15,3.14,4,1,74.91,3,0,2,22,0.69,-1.24,0,0,N,0,0,0
1378871,CHEMBL2106601,2,Cc1cccc(C)c1N(CCCc1cccnc1)C(=O)[C@@H](C)N,YYGZCHLVUTUNGZ-MRXNPFEDSA-N,311.43,311.43,3.01,3,1,59.22,6,0,2,23,0.89,-0.9,0,0,N,0,0,0
1378872,CHEMBL2106602,2,CCCCCCCCCCCC(=O)N(C)CC[N+](C)(C)CC(=O)Nc1ccccc1.[Cl-],AOAQBXAGGBSALU-UHFFFAOYSA-N,418.65,454.1,5.08,2,1,49.41,16,1,1,30,0.3,-0.66,0,0,N,0,0,0
1378873,CHEMBL2106603,2,CCN1C(=O)c2ccccc2C1Nc1ccc(OCCN2CCCCC2)cc1,ITIONVBQFUNVJV-UHFFFAOYSA-N,379.5,379.5,4.14,4,1,44.81,7,0,2,28,0.79,-1.14,0,0,N,0,0,0
1378874,CHEMBL2106604,2,Cc1cc(C)[n+]([N-]C(=O)c2ccc(Cl)c(S(N)(=O)=O)c2)c(C)c1,WTWPJPKEZBXNER-UHFFFAOYSA-N,353.83,353.83,2.18,3,1,95.21,3,0,2,23,0.86,-1.2,0,0,N,0,0,0
1378875,CHEMBL2106605,2,CC(C)=C[C@@H]1[C@@H](C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,VEMKTZHHVJILDY-UXHICEINSA-N,338.45,338.45,5.15,3,0,39.44,6,1,2,25,0.54,0.91,1,0,N,0,0,0
1378876,CHEMBL2106606,2,CCOS(=O)(=O)c1cc(C(C)(C)C)cc2cc(C(C)(C)C)ccc12,ZAMACTJOCIFTPJ-UHFFFAOYSA-N,348.51,348.51,5.16,3,0,43.37,3,1,2,24,0.72,-0.47,0,0,N,0,0,0
1378877,CHEMBL2106607,2,CCCCc1ccc(Nc2ncccc2C(=O)O)cc1,ADIBYIWFBDMKNY-UHFFFAOYSA-N,270.33,270.33,3.87,3,2,62.22,6,0,2,20,0.84,-0.88,0,0,N,0,0,0
1378878,CHEMBL2106608,-1,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-].CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-].[Ca+2],DWKPZOZZBLWFJX-UHFFFAOYSA-L,422.58,883.23,4.15,6,1,106.97,16,0,0,28,0.29,0.5,0,0,N,0,0,0
1378879,CHEMBL2106609,2,Cc1cccc(C)c1NC(=O)C1CCCCN1CCO,NVASAXNGHUPVJX-UHFFFAOYSA-N,276.38,276.38,2.09,3,2,52.57,4,0,1,20,0.89,-1.1,0,0,N,0,0,0
1378881,CHEMBL2106611,2,Cc1cc(O)c(C(C)C)cc1/N=N/c1ccc(S(=O)(=O)c2ccc(/N=N/c3cc(C(C)C)c(O)cc3C)cc2)cc1,KHFUQWURHSKTPO-LBYUQGKWSA-N,570.72,570.72,9.63,8,2,124.04,8,2,4,41,0.2,-0.37,0,0,N,0,0,0
1378882,CHEMBL2106612,2,CN1CCCC(C(=O)N2c3ccccc3NC(=O)c3cccnc32)C1,LPLNSPKKMWHFAU-UHFFFAOYSA-N,336.4,336.4,2.65,4,1,65.54,1,0,2,25,0.87,-0.69,0,0,N,0,0,0
1378883,CHEMBL2106613,3,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)C3=CC[C@@]21C,YUWPMEXLKGOSBF-GACAOOTBSA-N,386.49,386.49,3.3,5,1,80.67,3,0,0,28,0.59,2.21,1,0,N,0,0,0
1378884,CHEMBL2106614,2,N=C(/N=C(/N)NP(=O)(O)O)NCc1ccccc1,VZIKPPVTSPAWEC-UHFFFAOYSA-N,271.22,271.22,-0.29,2,6,143.82,3,1,1,18,0.25,-0.03,0,0,N,0,0,0
1378885,CHEMBL2106615,4,CC(=O)O.Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,OMZAMQFQZMUNTP-UHFFFAOYSA-N,470.61,530.67,6.33,5,2,57.86,7,1,4,35,0.33,-0.65,0,0,N,1,0,0
1378888,CHEMBL2106618,2,Cc1cc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NN3CCCCCC3)cc2)no1,ZKUDBRCEOBOWLF-UHFFFAOYSA-N,449.53,449.53,1.73,7,3,133.64,7,0,2,31,0.59,-1.6,1,0,N,0,0,0
1378889,CHEMBL2106619,-1,COc1ccc2[nH]c(=O)nc(C)c2c1OC.Cl,ZEHAPDWJZZTSOT-UHFFFAOYSA-N,220.23,256.69,1.25,4,1,64.21,2,0,2,16,0.83,0,0,0,N,0,0,0
1378890,CHEMBL2106620,2,O=C(CCCl)NCCc1ccccc1,BITWVVLBVUMFHU-UHFFFAOYSA-N,211.69,211.69,1.97,1,1,29.1,5,0,1,14,0.74,-0.91,0,0,N,0,0,0
1378891,CHEMBL2106621,-1,Cc1nc(NCCCCCCc2ccccc2)nc(C)c1O.O=P(O)(O)O,BPQAYMFGBGMJRY-UHFFFAOYSA-N,299.42,397.41,4.01,4,2,58.04,8,0,2,22,0.72,-0.44,0,0,N,0,0,0
1378892,CHEMBL2106622,1,N[C@@H](Cc1cc([131I])c(Oc2ccc(O)c([131I])c2)c([131I])c1)C(=O)O,AUYYCJSJGJYCDS-UMVFHIKJSA-N,650.98,662.98,3.95,4,3,92.78,5,1,2,23,0.43,0.63,1,0,N,0,0,0
1378894,CHEMBL2106624,2,COS(=O)(=O)[O-].C[N+]1(CCC(C2=CCCCC2)c2ccccc2)CCCCC1,DPQPWAGLQYSJRP-UHFFFAOYSA-M,298.49,409.59,5.29,0,0,0,5,1,1,22,0.51,0.2,0,0,N,0,0,0
1378895,CHEMBL2106625,2,CC(C)(Oc1ccc(Cl)cc1)C(=O)[O-].CC(C)(Oc1ccc(Cl)cc1)C(=O)[O-].[Ca+2],IXCILCKRXAZYGP-UHFFFAOYSA-L,214.65,467.36,2.58,2,1,46.53,3,0,1,14,0.84,-0.56,0,0,Y,0,0,0
1378896,CHEMBL2106626,2,CC(=O)OCC(=O)Nc1cc(C#N)cc(NC(=O)COC(C)=O)c1Cl,VNVBCWREJHKWSG-UHFFFAOYSA-N,367.75,367.75,1.21,7,2,134.59,6,0,1,25,0.72,-0.93,0,0,N,0,0,0
1378897,CHEMBL2106627,-1,CC(=O)Oc1ccc2c3c1O[C@H]1[C@@H](OC(C)=O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341.Cl,FZJYQGFGNHGSFX-PVQKIFDLSA-N,369.42,405.88,1.99,6,0,65.07,2,0,1,27,0.45,2.11,0,0,N,0,0,0
1378898,CHEMBL2106628,2,CCCC[N+](C)(C)c1c(C)n(C)n(-c2ccccc2)c1=O.[I-],SZHRRALHWUGUQA-UHFFFAOYSA-M,288.42,415.32,2.85,3,0,26.93,5,0,2,21,0.78,-0.63,0,0,N,0,0,0
1378899,CHEMBL2106629,-1,CCN(CC)CC#CCOC(=O)[C@@](O)(c1ccccc1)C1CCCCC1.Cl,SWIJYDAEGSIQPZ-VZYDHVRKSA-N,357.49,393.96,3.34,4,1,49.77,7,0,1,26,0.6,-0.42,0,0,N,0,0,0
1378900,CHEMBL2106630,2,COCCCN1CCN(c2ccccc2OC)CC1,ITNSQDCAZVVFMS-UHFFFAOYSA-N,264.37,264.37,1.85,4,0,24.94,6,0,1,19,0.73,-1.46,0,0,N,0,0,0
1378902,CHEMBL2106632,-1,Cl.O=C(OCCN1CCCCC1)C1(C2CCCCC2)CCCCC1,AQFATCCHOXBYNK-UHFFFAOYSA-N,321.51,357.97,4.55,3,0,29.54,5,0,0,23,0.7,0.17,0,0,N,0,0,0
1378903,CHEMBL2106633,1,CCCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCC(=O)[O-].[Mg+2],HQKMJHAJHXVSDF-UHFFFAOYSA-L,591.26,591.26,,,,,,,,,,,1,0,,0,0,0
1378904,CHEMBL2106634,-1,FC(F)(Cl)Cl,PXBRQCKWGAHEHS-UHFFFAOYSA-N,120.91,120.91,2.01,0,0,0,0,0,0,5,0.43,-0.85,0,0,Y,0,0,0
1378905,CHEMBL2106635,2,C[C@@H](Cc1ccccc1)N(C)C,OBDSVYOSYSKVMX-JTQLQIEISA-N,163.26,163.26,2.18,1,0,3.24,3,0,1,12,0.66,-0.67,0,0,Y,0,0,0
1378906,CHEMBL2106636,-1,CCCCNCC(O)c1ccc(O)cc1.CCCCNCC(O)c1ccc(O)cc1.O=S(=O)(O)O,PARMADWNFXEEFC-UHFFFAOYSA-N,209.29,516.66,1.82,3,3,52.49,6,0,1,15,0.63,0.08,0,0,N,0,0,0
1378908,CHEMBL2106638,-1,CN(CCCN1c2ccccc2CCc2ccccc21)CC(=O)c1ccc(Cl)cc1.Cl,ZWZIQPOLMDPIQM-UHFFFAOYSA-N,418.97,455.43,5.78,3,0,23.55,7,1,3,30,0.45,-1.09,0,0,N,0,0,0
1378909,CHEMBL2106639,-1,Cl.N#CC(CCN1CCC(C(=O)ON2C(=O)CCC2=O)(c2ccccc2)CC1)(c1ccccc1)c1ccccc1,PAVHWTIATNTNMG-UHFFFAOYSA-N,521.62,558.08,4.53,6,0,90.71,8,1,3,39,0.4,-0.44,0,0,N,0,0,0
1378911,CHEMBL2106641,2,COc1ccccc1OCCOCCOCCN1CCCCC1,PPVFOZYARYOARE-UHFFFAOYSA-N,323.43,323.43,2.59,5,0,40.16,11,0,1,23,0.59,-0.96,0,0,N,0,0,0
1378912,CHEMBL2106642,2,CC(C)=CC(=O)O[C@H]1CC[C@]2(C=O)[C@H]3CC[C@]4(C)[C@@H](c5ccc(=O)oc5)CC[C@]4(O)[C@@H]3CC[C@]2(O)C1,RIOSSPWEPWYRLD-SBQWKNPYSA-N,498.62,498.62,4.05,7,2,114.04,4,0,1,36,0.37,2.67,1,0,N,0,0,0
1378913,CHEMBL2106643,4,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)[O-])C(=O)OC2.[Na+],DOZYTHNHLLSNIK-JOKMOOFLSA-M,320.34,342.32,2.73,5,2,93.06,6,0,1,23,0.62,1.84,0,0,N,1,0,0
1378914,CHEMBL2106644,-1,CCCCCNCCOC(=O)c1ccc(N)cc1.Cl,SDNODXJEIFDIKF-UHFFFAOYSA-N,250.34,286.8,2.21,4,2,64.35,8,0,1,18,0.42,-0.28,0,0,N,0,0,0
1378916,CHEMBL2106646,2,CCCCc1ccc(C(N)=O)nc1,VKSPIPWLHGKJQO-UHFFFAOYSA-N,178.23,178.23,1.52,2,1,55.98,4,0,1,13,0.76,-0.58,1,0,N,0,0,0
1378917,CHEMBL2106647,2,CCC(C)NCC(O)c1ccc(N)cc1,UWYLQWLJGMLJQF-UHFFFAOYSA-N,208.31,208.31,1.69,3,3,58.28,5,0,1,15,0.65,-0.35,0,0,N,0,0,0
1378918,CHEMBL2106648,2,CCN(CC)CCO/N=C(/c1ccco1)c1ccc(OC)c(Cl)c1Cl,VHEJZMZHDUPRNV-DYTRJAOYSA-N,385.29,385.29,4.71,5,0,47.2,9,0,2,25,0.36,-0.9,0,0,N,0,0,0
1378919,CHEMBL2106649,2,CN1CCc2cc(Cl)c(O)cc2[C@@H](c2cccc3c2OCC3)C1,SKMVRXPBCSTNKE-MRXNPFEDSA-N,329.83,329.83,3.6,3,1,32.7,1,0,2,23,0.87,0.35,0,0,N,0,0,0
